corp_name,corp_code
서연오토비전,415202
서연이엔지,1072475
서연이화,1036446
서연이화에이디엠,1588745
서연인테크,223124
서연탑메탈,153278
서연테크닉스,1310029
서연홀딩스,1140208
서영,654759
서영,983527
서영,130462
서영,485265
서영,935007
서영개발,1072235
서영개발,1650051
서영건설플러스,1210224
서영건재,694049
서영물류,464785
서영산업,1209680
서영산업개발,1294925
서영씨앤디,1290628
서영엔지니어링,223443
서영이앤티,449634
서영전자산업,368676
서영정밀,253754
서영주류판매,674610
서영주정,130471
서영주택관리,1497920
서영파일테크,614186
서영피엔아이,1299902
서영홀딩스,1434754
서예,1075393
서오능가스,1180057
서오창테크노밸리,1495694
서용건설,569169
서용엔지니어링,1545786
서우,456616
서우,1689488
서우건설,877891
서우건설산업,496270
서우건영,1555996
서우도시개발,1576467
서우로이엘,614380
서우리테일,1174490
서우산업,860989
서우소재,1290558
서우수력,530112
서우에이앤디,1373161
서우에프앤비,688118
서우용계개발,1564231
서우제이앤디,1141331
서우테크놀로지,1458347
서우투어,1697982
서우프라퍼티,1588408
서우회계법인,1018316
서운동그대가제일차유동화전문유한회사,558701
서운상사,723420
서운에스엠,1490404
서운에스오엠,1622058
서운에스티에스,917302
서운일반산업단지개발,1138434
서운플레이스제일차,1236082
서운피오에스,1530085
서울-춘천고속도로,487768
서울9호선운영,815226
서울가든,130532
서울강재,1545980
서울개봉뉴스테이위탁관리부동산투자회사,1213559
서울개인택시복지법인,1237577
서울개인택시복지조합,807139
서울건축에스엠,1647871
서울건축이엔씨,1289808
서울건축피엠,1377200
서울건해산물,130569
서울검사,926540
서울경금속,130578
서울경금속,361406
서울경제신문,130596
서울고속,1432899
서울고속,1543919
서울고속관광,1509669
서울고속도로,415895
서울고속버스터미널,130602
서울공항리무진,1084647
서울관광,367534
서울관광마케팅,685430
서울광고,130611
서울광학산업,130620
서울교육,220695
서울교통네트웍,506221
서울국제위성뉴스,253161
서울국제전화,472313
서울금속,1556427
서울금속,372192
서울금속공업,372484
서울금속정밀기기,665515
서울기계공업,495138
서울기금,278258
서울기업금융,443126
서울꿈나무,762191
서울나비,917366
서울낫소,302342
서울냉열,130675
서울냉열,656164
서울농수산물도매시장정산,1016664
서울농수산시장관리,1474497
서울대메디컬허브,1083602
서울대역대우디오슈페리움유동화전문유한회사,544744
서울대학교발전기금,1345973
서울대학교병원,1361403
서울데이타통신,1508369
서울도시가스,130684
서울도시가스엔지니어링,255743
서울도시개발,406189
서울도시미디어,1048283
서울도시산업,858212
서울도시철도그린환경,985589
서울도시철도엔지니어링,829292
서울동방관광,241713
서울동원약품,413426
서울드림랜드,410304
서울디앤씨,1148857
서울디엔에스,408275
서울라이트타워,818922
서울라인,962153
서울랜드,160889
서울램,1371640
서울레이크사이드,130727
서울레저관광타운,480181
서울레저관광호텔,576859
서울레저그레이트,641968
서울레저프라자,589598
서울레저항공,667522
서울레져산업,808031
서울로직,1396065
서울리거,305570
서울리츠임대주택제1호위탁관리부동산투자회사,1293500
서울리츠임대주택제2호위탁관리부동산투자회사,1262616
서울리츠임대주택제3호위탁관리부동산투자회사,1257553
서울리츠임대주택제4호위탁관리부동산투자회사,1622368
서울마리나,870287
서울마린서비스,483443
서울매일버스,1438529
서울메가쇼핑,855367
서울메탈홀딩스,647768
서울메트로,908854
서울메트로9호선운영,1075649
서울메트로환경,1023275
서울무비,374862
서울문고,216513
서울문산고속도로,648891
서울문화사,130736
서울물류,237020
서울미디어코믹스,1381638
서울미디어홀딩스,1073492
서울미라마,130745
서울바이오,368904
서울바이오시스,488402
서울반도체,130763
서울버스,130781
서울법인재무설계센터,1072864
서울벤처투자,395908
서울벽지,317627
서울보증보험,112998
서울보증유동화전문,262169
서울보증제사차유동화전문유한회사,332440
서울보증제삼차유동화전문유한회사,307143
서울보증제이차유동화전문유한회사,344782
서울복합물류자산관리,896355
서울복합물류프로젝트금융투자,896346
서울북부고속도로,930288
서울북클럽,404710
서울비엠모터스,461496
서울비철,863445
서울사람들,803920
서울사랑,771320
서울사료,299066
서울사회주택토지지원위탁관리부동산투자회사,1431580
서울사회주택토지지원제2호위탁관리부동산투자회사,1561702
서울산개발,874812
서울산업,576336
서울산전,916631
서울산전,1551130
서울상역,1582839
서울상호저축은행,130815
서울생주조,807661
서울샤프중공업,815873
서울석유,130824
서울세라믹스,130833
서울세미텍,1638819
서울손해사정,1497498
서울쇼트공업,239125
서울스마트,1376681
서울스탠다드,864161
서울스텐,974705
서울스톤인베스트먼트,1186477
서울승합,620257
서울시니어스엠엔에스,984720
서울시니어스타워,366553
서울시메트로구호선,520133
서울시민프로축구단,784458
서울시스템렌탈,1552917
서울시티타워,251987
서울식품공업,130879
서울신교통카드,1277575
서울신문사,130888
서울씨앤씨코리아,1151930
서울씨엔지,858559
서울아이씨,1227871
서울안전유리,1178487
서울알루미늄,130912
서울앵커호텔,1207992
서울약업,660097
서울약품공업,632100
서울에너지,1558364
서울에너지,1408157
서울에너지산업,625748
서울에너지자원,405931
서울에너지환경,310208
서울에스티,1466285
서울에스티비,1487756
서울에어졸,600095
서울에프엔비,812344
서울에프엔아이,1562622
서울에프엔텍파트너스,422910
서울엔이티,490911
서울엔지니어링,579582
서울엔지니어링,449476
서울엠에스,549110
서울엠에스오,532299
서울역북부역세권개발,1489046
서울영상테크,1652518
서울예술대학연연생활관관리운영,631068
서울오션아쿠아리움,321198
서울오션아쿠아리움,1029419
서울옥션,410915
서울옥션블루,1296534
서울외국환중개,359003
서울우리디엔씨,1407954
서울운수,1296570
서울유니온약품,875121
서울의료개발,606895
서울의약,1557408
서울이동통신제일차유동화전문유한회사,405764
서울이앤비텍,1085433
서울이엔지,1460218
서울인,1626568
서울인베스트,630263
서울인터넷티브이,364829
서울자동차경매,385257
서울자동차경매앤오토일일사,610816
서울장수,840985
서울전산,437107
서울전상,181536
서울전선,130967
서울전자통신,1030433
서울전자통신,130587
서울정광,1556001
서울정밀,239806
서울제약,131018
서울제일차유동화전문유한회사,383161
서울조구,131027
서울종합개발,1178593
서울종합물류,434243
서울종합철강,257343
서울주철공업,131036
서울주택도시공사,858744
서울지류유통,208222
서울지오팜,258120
서울직물,131063
서울차이나타운개발,623227
서울차체공업,131081
서울창동창업문화도시재생위탁관리부동산투자회사,1360158
서울창업투자,128573
서울창조경제혁신센터,1448623
서울창호,1380985
서울청과,131090
서울청년주택,1473063
서울체육발전,819790
서울카멜,1657249
서울캐피탈,269588
서울캐피탈홀딩스,388209
서울커뮤니케이션,1495737
서울코스모홀딩스,509477
서울탑건설,448626
서울터널,980609
서울테크놀로지,344311
서울텐트,1311240
서울통신,669159
서울투자금융,1261608
서울투자자문,787808
서울투자파트너스,1055821
서울투자파트너스사모투자제2호,1361102
서울특별시도시철도공사,829168
서울특별시여성능력개발원,786386
서울특수강,1025750
서울파이낸스센터,144890
서울파이낸스클럽,1504628
서울팜,566676
서울푸드시스템,1382345
서울프라스틱,812627
서울프레스,474746
서울프린스호텔,592282
서울플랜트,208143
서울학교사랑,807777
서울한빛배움터,660644
서울할부금융,208903
서울합금,255752
서울항공,1077629
서울항공화물,438920
서울항동7PFV,1218439
서울향료,181545
서울홈쇼핑,370848
서울화인테크,191366
서울화장품,916376
서울화학연구소,686183
서울히어로즈,768618
서울PMC,185107
서웅약품,435358
서원,131203
서원,355858
서원,1030868
서원,1219766
서원,1643626
서원,131197
서원개발,1102101
서원개발,1410091
서원개발,1371668
서원건설,210829
서원건설,659541
서원건설,181554
서원건설,1329735
서원건영,181563
서원관리,1157952
서원글로벌,1624560
서원기공,659231
서원기술,619570
서원기업,925143
서원레저,224813
서원물산,918833
서원비에스티,1403019
서원산업개발,1335833
서원상사,1597682
서원상협,1011553
서원양행,239523
서원월드씨티,803090
서원유리,480853
서원유통,1127720
서원인더스트리,369198
서원인텍,445799
서원제이에스,1335073
서원제이지,786793
서원조명공업,913050
서원종합건설,1251160
서원종합건설,1560907
서원중공업,669487
서원케미칼,1402630
서원케이텍크,1630765
서원토건,1439528
서원팰러스,910549
서원풍력기계,131230
서원피덱스,1015656
서원피앤씨,1671249
서원홀딩스,131221
서원회계법인,260240
서원회계법인,1396029
서유,1257322
서윤개발,572987
서윤산업,654494
서윤컨설팅,1422023
서윤푸드,1511460
서율회계법인,1354625
서융,1383414
서융소프트웨어,1043598
서융제이엔케이,1304453
서융홀딩스,1581779
서은에프에이,1232439
서이,1423183
서이앤씨,1043543
서이에셋,454168
서이천로지스틱,1039452
서인디앤씨,1156342
서인디지탈,1451779
서인천개발,578653
서인천프라자,920759
서일,445568
서일,510969
서일,1045426
서일,1073784
서일,1464427
서일,131258
서일,1632727
서일개발,1075533
서일개발,1582769
서일공조,1039896
서일기업,1223990
서일산업,1228977
서일상호저축은행,131276
서일석유,220215
서일스텐,1640072
서일에이전시,667799
서일전선,565385
서일전자,317849
서일주류판매,1458019
서일캐스팅,303545
서일코퍼레이션,1663347
서일특수목재,1375372
서일파트너스,1213328
서일퍼시픽,1365481
서일피앤디,489058
서임컨설팅,1027712
서전,131300
서전건설,1223468
서전기전,869272
서전리젠시시시,1646650
서전마트,573481
서전문화,1603406
서전발맥,936635
서전어패럴,368153
서전ILS,334651
서정,1559372
서정,1399099
서정개발,1373347
서정디엔씨,1207008
서정아트센터,1632532
서정에스엠,1626902
서정월드,1394492
서정인터내셔날,1101087
서정주택건설,511649
서조개발,1662533
서조코퍼레이션,1478563
서종,1635742
서종글로벌,1508299
서종이앤씨,529019
서주,625447
서주글로벌,489720
서주모터스,1305665
서주산업개발,837848
서주씨엔씨,1102952
서주씨엠,509185
서주엔터프라이즈,1445264
서주제과,357078
서주종합건설,689117
서주하우징,509282
서준,619996
서준개발,1639359
서준약품,1592757
서준어드바이저스,818791
서중물류,818755
서중인터내셔날코리아,1318924
서지씨앤디,1255467
서지씨앤씨,621982
서지이앤씨,521707
서진,376806
서진,983439
서진,1695489
서진개발,570590
서진개발,1408962
서진개발산업,1654127
서진건설,1033731
서진건축,1297180
서진경금속,532031
서진공업,131346
서진공조,1450974
서진금속,1025486
서진단조,1147690
서진디앤씨,1144596
서진디앤씨,1509739
서진메카닉스,964647
서진산기,1465046
서진산업,181606
서진산업,131364
서진산전,561334
서진시스템,838005
서진아이앤디,987912
서진에듀,603038
서진에스앤피,688987
서진에스티,655934
서진에이젠시,484488
서진엔지니어링,966885
서진엘씨코리아,608246
서진엘앤씨,764047
