038070,서린바이오사이언스,서린바이오,8500676
006730,서부티엔디,서부T&D,60399705
079650,서산,서산,20000000
100660,서암기계공업,서암기계공업,12600000
019770,서연탑메탈,서연탑메탈,11650000
043710,서울리거,서울리거,39166163
092190,서울바이오시스,서울바이오시스,38223653
046890,서울반도체,서울반도체,58305400
063170,서울옥션,서울옥션,17774267
027040,서울전자통신,서울전자통신,69588847
018680,서울제약,서울제약,11659319
093920,서원인텍,서원인텍,18600000
189860,서전기전,서전기전,9698780
178320,서진시스템,서진시스템,37580642
122690,서진오토모티브,서진오토모티브,21041246
140070,서플러스글로벌,서플러스글로벌,36988000
011370,서한,서한,100894865
065710,서호전기,서호전기,5150000
035890,서희건설,서희건설,229808457
357550,석경에이티,석경에이티,5455000
003100,선광,선광,6600000
067370,선바이오,선바이오,12313555
171090,선익시스템,선익시스템,9250771
086710,선진뷰티사이언스,선진뷰티사이언스,12203280
014620,성광벤드,성광벤드,28600000
037350,성도이엔지,성도이엔지,15470000
081580,성우전자,성우전자,15508143
045300,성우테크론,성우테크론,9771293
015750,성우하이텍,성우하이텍,80000000
365340,성일하이텍,성일하이텍,11925319
080470,성창오토텍,성창오토텍,7300000
043260,성호전자,성호전자,53405384
148150,세경하이테크,세경하이테크,11784281
053060,세동,세동,17459007
340440,세림비앤지,세림B&G,28378364
017510,세명전기공업,세명전기,15246000
011560,세보엠이씨,세보엠이씨,10530000
396300,세아메카닉스,세아메카닉스,26489500
100700,세운메디칼,세운메디칼,43800000
024830,세원물산,세원물산,8350000
258830,세종메디칼,세종메디칼,54834315
036630,세종텔레콤,세종텔레콤,277836937
039310,세중,세중,18121667
067770,세진티에스,세진티에스,8396593
053450,세코닉스,세코닉스,14792803
222810,세토피아,세토피아,39330151
252500,세화피앤씨,세화피앤씨,41486390
347000,센코,센코,8251244
331920,셀레믹스,셀레믹스,8164148
049180,셀루메드,셀루메드,40369697
299660,셀리드,셀리드,9731192
268600,셀리버리,셀리버리,35843629
108860,셀바스에이아이,셀바스AI,22510260
208370,셀바스헬스케어,셀바스헬스케어,21680564
068760,셀트리온제약,셀트리온제약,37701974
091990,셀트리온헬스케어,셀트리온헬스케어,158242322
068940,셀피글로벌,셀피글로벌,38260597
060230,소니드,소니드,21413561
290690,소룩스,소룩스,8256843
950200,소마젠,소마젠,19177053
032680,소프트센,소프트센,38247703
032685,소프트센1우선주,소프트센우,142857
258790,소프트캠프,소프트캠프,24991284
066910,손오공,손오공,26896161
043100,솔고바이오메디칼,솔고바이오,65779208
154040,솔루에타,솔루에타,13825216
035610,솔본,솔본,27345997
357780,솔브레인,솔브레인,7778566
036830,솔브레인홀딩스,솔브레인홀딩스,20964056
304100,솔트룩스,솔트룩스,10218530
328380,솔트웨어,솔트웨어,31894778
086980,쇼박스,쇼박스,62638000
050960,수산아이앤티,수산아이앤티,6751000
253840,수젠텍,수젠텍,16268809
236200,슈프리마,슈프리마,7193273
317770,슈프리마아이디,슈프리마아이디,3054020
094840,슈프리마에이치큐,슈프리마에이치큐,10471840
192440,슈피겐코리아,슈피겐코리아,6216363
136510,스마트솔루션즈,스마트솔루션즈,28903180
099440,스맥,스맥,33499952
033790,스카이문스테크놀로지,스카이문스테크놀로지,17117100
276040,스코넥엔터테인먼트,스코넥,12360824
159910,스킨앤스킨,스킨앤스킨,354150749
115570,스타플렉스,스타플렉스,7984508
330730,스톤브릿지벤처스,스톤브릿지벤처스,18055830
204630,스튜디오 산타클로스 엔터테인먼트,스튜디오산타클로스,10850308
253450,스튜디오드래곤 주식회사,스튜디오드래곤,30058498
013810,스페코,스페코,14655470
049830,승일,승일,6132112
020710,시공테크,시공테크,20047970
033170,시그네틱스,시그네틱스,85728319
048870,시너지이노베이션,시너지이노베이션,82708344
025320,시노펙스,시노펙스,73346050
269620,시스웍,시스웍,108582536
131090,시큐브,시큐브,44000000
139050,시티랩스,시티랩스,106098527
290520,신도기연,신도기연,15929362
001000,신라섬유,신라섬유,24277540
025870,신라에스지,신라에스지,4000000
215600,신라젠,신라젠,102867125
065350,신성델타테크,신성델타테크,27483948
002800,신신제약,신신제약,15170500
344050,신영해피투모로우제6호기업인수목적,신영스팩6호,4305000
419270,신영해피투모로우제7호기업인수목적,신영스팩7호,4305000
430220,신영해피투모로우제8호기업인수목적,신영스팩8호,6760000
017000,신원종합개발,신원종합개발,11668027
012790,신일제약,신일제약,11541464
138070,신진에스엠,신진에스엠,17503204
226330,신테카바이오,신테카바이오,13517716
418210,신한제10호기업인수목적,신한제10호스팩,3660000
366330,신한제7호기업인수목적,신한제7호스팩,4550000
393360,신한제8호기업인수목적,신한제8호스팩,7350000
405640,신한제9호기업인수목적,신한제9호스팩,4535000
056700,신화인터텍,신화인터텍,29135091
187270,신화콘텍,신화콘텍,10143845
243840,신흥에스이씨,신흥에스이씨,7763229
257720,실리콘투,실리콘투,60177234
222800,심텍,심텍,31854143
036710,심텍홀딩스,심텍홀딩스,48350145
160980,싸이맥스,싸이맥스,10924243
356890,싸이버원,싸이버원,4743730
217330,싸이토젠,싸이토젠,17836941
010280,쌍용정보통신,쌍용정보통신,63964034
208640,썸에이지,썸에이지,139240254
222420,쎄노텍,쎄노텍,43540425
037760,쎄니트,쎄니트,33832921
099320,쎄트렉아이,쎄트렉아이,9085607
049960,쎌바이오텍,쎌바이오텍,9400000
050890,쏠리드,쏠리드,61221640
013720,씨비아이,CBI,270340686
066790,씨씨에스충북방송,씨씨에스,56025056
222080,씨아이에스,씨아이에스,61846812
352480,씨앤씨인터내셔널,씨앤씨인터내셔널,10013941
023460,씨앤에이치,CNH,37200000
264660,씨앤지하이테크,씨앤지하이테크,8486542
352700,씨앤투스성진,씨앤투스성진,28276899
056730,씨앤티85,CNT85,35648956
065770,씨에스,CS,19411130
297090,씨에스베어링,씨에스베어링,27000000
083660,씨에스에이코스믹,CSA 코스믹,39451193
359090,씨엔알리서치,씨엔알리서치,54291047
115530,씨엔플러스,씨엔플러스,67963000
115480,씨유메디칼시스템,씨유메디칼,45724235
376290,씨유테크,씨유테크,17657500
189330,씨이랩,씨이랩,6027284
311690,씨제이바이오사이언스,CJ 바이오사이언스,5878672
035760,씨제이이엔엠,CJ ENM,21929154
051500,씨제이프레시웨이,CJ프레시웨이,11871586
096530,씨젠,씨젠,52225994
900120,씨케이에이치푸드앤헬스리미티드,씨케이에이치,160900398
101240,씨큐브,씨큐브,10138184
060590,씨티씨바이오,씨티씨바이오,24181020
260930,씨티케이,씨티케이,19341591
013990,아가방앤컴퍼니,아가방컴퍼니,32887536
123860,아나패스,아나패스,11706577
025980,아난티,아난티,86428901
058220,아리온테크놀로지,아리온,38974244
125210,아모그린텍,아모그린텍,16496790
052710,아모텍,아모텍,9743406
074430,아미노로직스,아미노로직스,87826844
092040,아미코젠,아미코젠,19754708
083930,아바코,아바코,15412798
149950,아바텍,아바텍,15607500
036010,아비코전자,아비코전자,13292934
050860,아세아텍,아세아텍,22500000
136410,아셈스,아셈스,11019106
246720,아스타,아스타,12664779
067390,아스트,아스트,26186039
159010,아스플로,아스플로,13334739
127710,아시아경제,아시아경제,34904082
227610,아우딘퓨쳐스,아우딘퓨쳐스,23598668
143160,아이디스,아이디스,10716390
054800,아이디스홀딩스,아이디스홀딩스,10347756
332370,아이디피,아이디피,13273726
339950,아이비김영,아이비김영,44946655
351340,아이비케이에스제13호기업인수목적,IBKS제13호스팩,5170000
388790,아이비케이에스제16호기업인수목적,IBKS제16호스팩,3410000
405350,아이비케이에스제17호기업인수목적,IBKS제17호스팩,2720000
424760,아이비케이에스제18호기업인수목적,IBKS제18호스팩,4230000
426550,아이비케이에스제19호기업인수목적,IBKS제19호스팩,5080000
439730,아이비케이에스제20호기업인수목적,IBKS제20호스팩,4310000
099190,아이센스,아이센스,13753738
289010,아이스크림에듀,아이스크림에듀,12864037
214430,아이쓰리시스템,아이쓰리시스템,7106760
040910,아이씨디,아이씨디,18065413
368600,아이씨에이치,아이씨에이치,16994265
052860,아이앤씨테크놀로지,아이앤씨,17862854
095340,아이에스시,ISC,17399471
069920,아이에스이커머스,아이에스이커머스,25826362
038880,아이에이,아이에이,294769150
307180,아이엘사이언스,아이엘사이언스,23552980
101390,아이엠,아이엠,8103470
052220,아이엠비씨,iMBC,23000000
078860,아이오케이컴퍼니,아이오케이,96126472
090150,아이윈,아이윈,41386324
123010,아이윈플러스,아이윈플러스,31454336
031310,아이즈비전,아이즈비전,16439898
185490,아이진,아이진,21478340
059100,아이컴포넌트,아이컴포넌트,7070860
262840,아이퀘스트,아이퀘스트,9860000
175250,아이큐어,아이큐어,19001657
