에스제이그룹,01222432,306040,9865828
SGC이테크건설,00141246,016250,2599445
SGA,00351579,049470,58862249
SGA솔루션즈,00988364,184230,54187224
SG&G,00264714,040610,34087196
SG,00963976,255220,44756689
에스케이증권7호스팩,01596656,408920,3620000
에스코넥,00573269,096630,66279963
에스텍,00306719,069510,10910000
에스텍파마,00463342,041910,11898263
에스트래픽,01014055,234300,26133932
에스티아이,00298340,039440,15830000
에스티오,00612188,098660,12500976
에스티큐브,00273110,052020,43588959
에스티팜,00871833,237690,18808775
에스폴리텍,00340272,050760,16334678
에스퓨얼셀,01257872,288620,6874316
에스피시스템스,00624749,317830,9181060
에스피지,00220686,058610,22177360
에쎈테크,00203209,043340,72000000
에이디엠코리아,01409022,187660,21836250
에이디칩스,00356927,054630,79709461
에이디테크놀로지,00657002,200710,13334327
에이루트,00608839,096690,160983948
에이비엘바이오,01256864,298380,47788214
에이비온,00977377,203400,18845237
에이비프로바이오,00620558,195990,273689721
에이스침대,00140052,003800,11090000
에이스테크,00556907,088800,44926073
에이스토리,00975290,241840,9539994
에이에프더블류,01223219,312610,20256888
HB솔루션,00523936,297890,16720093
HB테크놀러지,00255275,078150,78990426
에이치시티,00527464,072990,7071518
HRS,00230911,036640,16354800
에이치앤비디자인,01207761,227100,11012922
HLB,00199252,028300,106903481
HLB생명과학,00365590,067630,96676264
HLB제약,00336817,047920,27871150
HLB테라퓨틱스,00552859,115450,31432119
에이치엘사이언스,01011438,239610,5392115
에이치엠씨제4호스팩,01447217,353070,4310000
에이치엠씨제5호스팩,01447244,353060,5115000
